product_id,quantity,wholesale_cost,sale_price,supplier_id
277YGZ5MEM08,2931,132.53,217.61,UXQLDNBC
TIMSX0Y8PLMJ,991,41.84,61.59,ESTUSGVQ
PILFYJF9BCFD,1873,112.85,197.37,PUPXILQT
9K380VSH9NQV,6296,367.93,540.12,SLVUJJVM
H8MLO4YOEQH1,3610,447.22,675.3,UIBJMQJU
I99KJUY579PJ,3006,402.08,738.62,RRHKWHUG
OSL6P40RSGDF,7399,440.25,641.44,PFUZXUBP
919IAMY4AEN6,6734,481.27,615.54,NPZGUNBG
Q7J751YPLCPX,4299,407.45,751.34,YXEYYAUU
G2EAHFD0Q5KG,3862,408.79,689.22,QOODUKSF
SN7CJW22MDYX,370,13.7,25.43,DLDNHXON
QRJWNTL9HUDZ,6512,412.84,508.62,HDPBFCUI
LPWNNSWEL3UA,5318,411.49,472.8,VRPUFLOH
S2E9ROPSV3YA,3458,357.67,513.61,PUPXILQT
B7FQZE9RVLLQ,973,35.22,42.12,COURESFM
TK3WUFF2UNDA,7617,402.08,492.15,JPNKOVEY
ROYGQS6CMZ59,6224,415.55,697.71,ZLYACVMT
SVSA23NNYC8M,2416,124.17,150.62,EIAPSBUM
NMATA7AANKZM,1265,131.68,231.63,GAHBTDEC
NECDDMS2071U,1970,121.7,176.22,QOODUKSF
HFG2UMH58FIJ,5031,371.8,440.95,CPKTLQGA
BHTP1QTB3LYR,1982,115.23,164.66,TKOBOHXZ
PR05YQO9KYWV,3237,418.27,780.49,ZLYACVMT
3JRTIDLLS6ZF,240,12.08,18.75,JIBXLYVJ
015HB8F1I1LS,2150,126.65,184.28,JIBXLYVJ
I36HBGUJAAWY,2050,103.5,175.64,PFUZXUBP
WUPVLPNGPNIZ,1509,131.68,247.16,JFRFZLXG
UKVVH7TTIX7E,3376,358.94,582.56,CPKTLQGA
U5FWIBW7VBPC,5199,387.48,639.73,RRHKWHUG
YYDBJXSY60MB,3657,379.61,474.51,HDPBFCUI
RB48HURY7I36,598,35.22,45.82,DUVESCUP
64G62DAYZIER,6693,402.08,619.61,SLVUJJVM
GX0GQ14JZESI,6157,391.44,510.44,PIOYEFFR
3MY7JZZH79Q9,1848,120.07,151.89,QOODUKSF
8U9VFLF88QKG,2089,142.85,203.13,ZLYACVMT
IS3U76X7W18X,1284,116.84,156.92,TKLCRQAQ
1BDXVKMMHVDH,7642,352.59,548.98,NIIFSJPI
MAF2NL0UR9NW,1576,116.04,185.78,IRXVIIXD
N6GWQY0ITC51,2682,99.7,184.44,ZLYACVMT
1MWPLOBC7FRY,6,0.68,0.78,CMLLTKBT
NQ8C98G3J44A,7405,419.63,565.66,PIOYEFFR
SO4XITQ7M529,7636,411.49,728.34,PFUZXUBP
DP89OUF0O3O3,3845,382.22,697.55,ZPVDSNTN
K4IUKYRHR9CV,3469,406.1,634.73,JIBXLYVJ
EL7BWWMOJ5R2,3735,347.53,572.73,MGOWPCPA
WL5NIAX4YOC1,3594,367.93,490.08,CPKTLQGA
ROW5S1VTS87X,2720,120.07,137.36,EGEDGYQE
GNN0J7GZZDV8,183,10.84,13.96,DUVESCUP
M67463I8LQUM,2908,108.13,122.19,JFRFZLXG
CBPK0TEI3IO4,847,45.05,50.37,VYGATPNP
6N45S2W11IIB,7251,390.12,706.9,RRHKWHUG
I0M3RJ7HGZC5,2593,125.82,142.05,PUPXILQT
2K7VY98RNV9F,5644,445.82,600.97,MGOWPCPA
N3OUPKGG5SGS,3460,400.75,679.67,PUAAQYKI
EPFZNXQAHTA1,4988,462.7,755.13,HIFWYHGS
NDQTFOUUO8N1,1100,108.13,179.28,UXQLDNBC
VJ0PICJ8ACDG,7464,395.42,495.86,RRHKWHUG
SAC6Z1G6YCQT,7126,404.76,549.66,VRPUFLOH
09UC8NWEPZJ6,4518,391.44,526.88,IRXVIIXD
3TJBWA9U5C1W,5758,418.27,543.75,TKOBOHXZ
40FZY7TY8Z4Z,2116,110.48,144.4,ESTUSGVQ
TNE46G4RGX38,5018,345.02,406.43,YJFOCKUP
URMDGF3SNN5L,6150,408.79,776.7,CPKTLQGA
78X0QROHW8BN,1536,143.72,235.27,VRPUFLOH
WL593HW06BO0,5638,418.27,463.44,TKLCRQAQ
AWZOZWN0E3QR,580,37.21,65.19,PUPXILQT
AVU7ETV06O6R,3906,394.09,445.72,GAHBTDEC
RB3F5BPDL2RR,2232,137.65,223.13,EGEDGYQE
3J5B9Y1AGW0N,6171,387.48,513.02,HRCTNANX
TYFGODOG4M98,6933,379.61,570.17,CPKTLQGA
27IT2F02KSFN,2916,120.07,161.01,VYGATPNP
NYLBBR8QSM7W,6563,431.95,688.53,IRXVIIXD
EBUDHBVYV1AF,620,39.75,45.83,DUVESCUP
MPWE6OELEJ33,1531,116.84,156.8,YJFOCKUP
YK04T9XWNR3O,6626,418.27,702.28,RRHKWHUG
2T5VIM9PQA6T,3812,403.42,665.24,TNGXLUXB
TLS03UYTOSCL,6475,380.92,689.08,DUVESCUP
GQJI3V3L3BR8,430,34.25,46.03,GAHBTDEC
D5HZGYR8OO7Z,4891,380.92,439.2,JIBXLYVJ
TD74FL8WBXS2,5365,426.46,520.71,VSBPGANE
D432K6OX9I94,6306,399.41,751.29,UMIGMZRV
7QHKC12SQXMA,2130,105.03,196.2,IRXVIIXD
U6K9LULA8SIB,5118,338.76,612.14,UMIGMZRV
0U569W55DU4Y,1739,105.03,164.69,UMIGMZRV
Q5L8HA367QK6,7597,426.46,534.35,DLDNHXON
VAE0Q0ETGZM8,1400,124.17,217.17,HIFWYHGS
TD9NPSZ50CSX,6182,388.8,428.07,JFRFZLXG
T0NPN35Y62ZN,6277,420.99,672.74,COURESFM
0LH61HXOLLNS,4400,419.63,742.75,ESTUSGVQ
5N8NQU95E2Y0,6294,404.76,720.07,ZPVDSNTN
L0TDMTO5XDDR,1421,124.17,161.55,VRPUFLOH
G24798CMQ04Z,3096,459.87,568.4,EIAPSBUM
LFOH9DSZ48J3,5422,332.55,396.4,UPJEDILP
953BH8LIMLCY,668,42.37,51.27,SXEDLYPA
S2BM81AV3LEX,1130,133.37,188.85,NPZGUNBG
4OHWPR38WPDP,3193,378.3,505.03,ZPVDSNTN
HKBBOBCLQ8JR,1600,123.34,216.59,NPZGUNBG
NK3J7MCISOPL,3342,422.35,603.54,TKLCRQAQ
9M56VWJ4JGUX,6871,374.4,420.08,YXEYYAUU
P8U5NMA2KW35,1184,125.82,179.67,HIFWYHGS
7UOQXLC7S9NK,7182,366.64,490.56,YJFOCKUP
7X8VPYCOUML1,1738,118.45,168.79,VYGATPNP
OBIJVPONZVG8,4361,406.1,709.05,CPKTLQGA
VM4XBDEESFNA,2830,145.48,174.72,VSBPGANE
FU8YTYIFDNFD,4570,395.42,681.31,YXEYYAUU
3H3L1F5621P4,6006,455.63,713.52,YJFOCKUP
UWY8EIN6DCIP,2065,132.53,242.13,RRHKWHUG
OMQ2PZWKIU5V,6630,355.12,438.22,ZPVDSNTN
337A7HHUUV08,417,28.18,31.9,ZLYACVMT
J5RIMV2ZW0RC,1046,31.86,35.08,TKOBOHXZ
IDRRJ8357DV7,5170,375.7,711.95,VSBPGANE
QC2OAD0SB6AK,2714,110.48,157.77,YXEYYAUU
2IIBX59YAHYB,1749,96.71,138.39,EIAPSBUM
7G8KQL0Q3ZAH,1615,97.45,139.84,CMLLTKBT
DUTGNIMQ91O6,6731,434.71,689.45,JIBXLYVJ
1OIR7S83AWJU,6753,431.95,477.74,ZHSGPGCE
F01IAUPHFW6D,6509,362.78,456.01,JFRFZLXG
4S40WQCNRX0Z,3940,419.63,521.18,UIBJMQJU
BK8T4UK6EIF8,4745,386.16,452.58,NPZGUNBG
UQZ10CMG4EJ0,3285,433.33,800.79,ZLYACVMT
4RO2LT5RRXQ0,6463,438.86,590.27,HDPBFCUI
8RJQF1B6BQWJ,5132,430.58,633.38,YXEYYAUU
L5W7LCUD4P9S,6162,375.7,612.39,ZLYACVMT
8IN7QHDSE2VB,5450,419.63,681.9,NIIFSJPI
D6J04AM10M93,6966,426.46,613.68,ESTUSGVQ
OFXPH74OIEJV,3697,430.58,743.18,ESTUSGVQ
6GKAOXHNB2AM,6473,375.7,424.54,UMIGMZRV
3T3XVY4I0N77,6388,399.41,567.56,ZHSGPGCE
D1FO87S9KVKQ,5286,407.45,460.01,HDPBFCUI
3X3FJVJWPJGP,6352,360.22,608.77,GAHBTDEC
3YGPZTRRABKF,5620,396.75,742.72,UMIGMZRV
W1VN3J9U419H,5966,411.49,577.32,VYGATPNP
PB62K46RQV60,3760,458.45,861.43,VRPUFLOH
NF83QOR6M7OS,6423,414.2,724.85,QOODUKSF
5CNRO9Y0FUW9,7289,395.42,645.33,TKOBOHXZ
A6O2T12XS3ML,1260,137.65,212.39,EGEDGYQE
EAH4SHT53LJP,1435,124.17,226.49,YXEYYAUU
Q5E1UHDM9NWN,4441,407.45,619.73,EIAPSBUM
N32M1DVE2NIK,3167,383.54,595.25,JPNKOVEY
G8TAUL0HQS84,2648,119.26,135.72,SXEDLYPA
KJLKOKIE8VWR,2158,149.02,174.5,HDPBFCUI
5NFAFB60VTRK,416,43.97,55.58,DUVESCUP
V0Y2HWBO9PNX,5625,399.41,474.9,EGEDGYQE
BLLXK215N60T,1265,129.99,207.2,VRPUFLOH
4QF9VGW50CJN,6472,425.09,468.02,GAHBTDEC
T5TWBWAPJX4P,3776,365.35,585.66,MGOWPCPA
CLXG6U6X5LVQ,7050,350.05,530.33,NJVSHSAQ
LGYSQPJOZABP,2483,111.27,194.83,NIIFSJPI
FKWHZAMH2YIT,6241,394.09,587.19,EGEDGYQE
6YYH82485Q17,4652,375.7,487.66,UXQLDNBC
SZ1PQSVFP3LZ,2754,125.82,158.78,NPZGUNBG
DAYUA5H4DG8M,5412,407.45,573.28,GAHBTDEC
Y45MO3HRYBC9,1101,122.52,158.17,GYCRCIZD
Q2HD6RPJQ0GJ,6394,410.14,465.92,PUPXILQT
BZ9IF6HYAZC1,1648,114.44,198.21,SXEDLYPA
QXGWV0C8ZQ0C,6242,358.94,652.55,UQAIHIOI
FLXLY6V21TWS,2096,117.64,175.4,HDPBFCUI
ZE9R2T8NK8S5,5282,383.54,457.95,PUAAQYKI
Y5Z8JT97GEV4,1115,116.84,171.05,JFRFZLXG
UE0U1UZYMEPL,7126,384.85,722.75,RRHKWHUG
JW510WIHNJEB,1315,122.52,217.47,HRCTNANX
3UXTT6QEF8KY,7384,377.0,471.63,HRCTNANX
A7DRVE89DTUM,1694,112.85,136.77,YJFOCKUP
VVLVFNO0UV75,2368,131.68,225.57,UIBJMQJU
XYO57NFHSUDS,2331,122.52,169.45,PIOYEFFR
VBWXJLZ9FTS3,5981,365.35,602.83,SLVUJJVM
6Q8Z9UBZS0TW,3958,415.55,464.58,HIFWYHGS
WH5UQUCIVHVM,4460,411.49,763.73,CMLLTKBT
LEVHG1IKNPR8,6927,408.79,572.71,TNGXLUXB
BFYXGIG00YTU,4348,399.41,514.04,GYCRCIZD
ZJ167I69MOCP,1407,103.5,121.2,YXEYYAUU
BISYHTL9ATXU,4927,392.76,500.38,VSBPGANE
X2UV3EEG91RK,469,35.71,52.92,NJVSHSAQ
E1FKZJZ0RTMK,5776,357.67,414.18,UMIGMZRV
E86HGB05WJU7,7204,434.71,673.37,TNGXLUXB
XY9XNKROEJV9,5814,431.95,812.93,PUPXILQT
LOV28UQOOA5R,6607,411.49,555.92,NPZGUNBG
QWTAXBOTXIT0,1677,125.82,167.72,SLVUJJVM
SSL15JE2DSF0,5993,382.22,550.4,UIBJMQJU
A2Y3ZVR4KH9B,1292,124.99,186.74,IRXVIIXD
0FBVE34LD0CP,5451,423.72,784.73,HIFWYHGS
HB0BUMLC0HVG,5382,391.44,482.25,JIBXLYVJ
BMO2YS73LOP6,2838,101.21,133.6,EGEDGYQE
J1QVBSBRSPOT,5275,386.16,591.21,VSBPGANE
FEVAUV5JTZCM,5672,436.09,627.97,HIFWYHGS
5MI1XHCAIBYB,3940,416.91,551.99,GAHBTDEC
29G5AOR8AKXC,665,34.25,64.6,TNGXLUXB
7GZBPLTAEUX7,6931,378.3,699.48,UPJEDILP
Z5E7FNWERXP5,3871,419.63,517.82,VYGATPNP
OTOOWKEKK58R,3698,373.1,553.31,HRCTNANX
TE92F1FPU97X,2605,119.26,149.43,ZLYACVMT
GNDYHZ50RLKU,3748,388.8,536.54,TKOBOHXZ
YJG2XB62V77Y,1433,129.16,218.02,SXEDLYPA
UT2IQGLXR7NK,3940,458.45,657.42,JIBXLYVJ
P1LNYL5Q7DSV,7131,374.4,606.9,QOODUKSF
3ZR36EIIIHTH,4409,369.22,577.46,ZPVDSNTN
JMFJ4R162PE5,4040,454.23,726.77,TKOBOHXZ
S77BEKOEF7NQ,2236,129.16,214.92,ZPVDSNTN
VNM5WJ7B0UXT,6429,416.91,676.23,ZLYACVMT
1J6TE94TBOYH,2912,132.53,191.64,NJVSHSAQ
F6NUQH162BU5,6707,391.44,506.91,VSBPGANE
CZ2XV4UCPYW5,5315,429.2,500.45,NIIFSJPI
HOY1AQT40FFE,5870,394.09,457.93,PFUZXUBP
8VAHD961CSMK,7468,383.54,611.75,UQAIHIOI
OGYQV204QMGL,1120,128.32,151.67,CPKTLQGA
314NPI56OJY0,1397,127.48,171.33,PFUZXUBP
PGERD4ZYPCTA,2516,114.44,185.96,UQAIHIOI
P419LX1FK38U,5348,346.27,597.32,VRPUFLOH
DA07COP24SYG,231,14.37,24.2,COURESFM
AV93MLFYNE2L,446,39.24,60.39,JIBXLYVJ
TLT8TSM9BBZ8,1107,115.23,185.87,TNGXLUXB
GHGYM4PFE13B,4072,362.78,508.98,UMIGMZRV
AZJ42VQTAH03,5112,380.92,571.76,TNGXLUXB
FWH5SXS8U8F4,4897,443.03,786.82,HDPBFCUI
Y18FFAVHMFNQ,3989,471.23,835.49,SLVUJJVM
1LKV0B96PL8J,7288,383.54,619.03,PUAAQYKI
RKGSGM97JJ3A,4735,398.08,467.74,NJVSHSAQ
V0LV41Z6DSPX,2880,135.93,218.98,JIBXLYVJ
ET31CXZY2308,5747,427.83,583.56,EIAPSBUM
1IXJNO0QGPCR,6993,379.61,656.35,PFUZXUBP
Z8AZIDT1F1VO,4258,431.95,515.75,UPJEDILP
LQGDVH53SMZC,2694,144.6,189.28,QOODUKSF
F2NW60PPCC7Y,3307,399.41,631.47,VYGATPNP
CH0LLDG3S59R,1528,124.17,166.76,GYCRCIZD
WFP8H2ACFRHN,968,35.22,62.27,TKOBOHXZ
FSKDMCO9HXII,2188,102.74,148.56,DUVESCUP
KD4XDGS1QU4C,6740,378.3,571.23,VYGATPNP
2UAQU7RGMT1P,256,10.54,12.41,JPNKOVEY
7FNYK6LIN97C,2953,120.89,180.25,PUPXILQT
4MY4MS9F27JY,1676,116.04,204.11,ZLYACVMT
CAZTSY9T53N5,7190,448.62,656.33,ESTUSGVQ
J829OAIF95NZ,6877,403.42,568.42,PIOYEFFR
3EZG5KPLTF8Z,2203,116.84,210.31,EIAPSBUM
Q8XW1VK2UY45,5980,404.76,685.26,CPKTLQGA
R11DFAJNDKGS,1466,122.52,191.99,EIAPSBUM
YVP9SKQAHBOU,5228,406.1,458.49,YJFOCKUP
IZ7UUDLU5XHY,2679,111.27,133.19,HRCTNANX
HBXVGJBUJRY6,2523,112.05,175.58,ZHSGPGCE
GXFE4FBHE5IM,1959,98.2,115.58,ZLYACVMT
AP1FDWML4QJS,2977,124.17,160.43,PIOYEFFR
8037ZWBV7ZG8,925,35.71,46.1,PUAAQYKI
DWDM9I6UOXX7,5294,371.8,476.28,VRPUFLOH
OH0MBRV7NQBZ,6071,402.08,698.01,PUPXILQT
CDCZBG6JQ1UA,3282,464.12,760.69,PFUZXUBP
DTZH9BHGCB6D,3061,425.09,712.88,ZLYACVMT
YMFA77XIW1B5,1410,138.51,254.58,HRCTNANX
6GMY1P6QGM9I,442,36.71,49.67,IRXVIIXD
W8Y05CSU6BGE,3701,382.22,535.87,VYGATPNP
UJ0ES34EF0LO,926,38.73,56.78,DUVESCUP
ERG5Q59KCOQ0,7486,407.45,675.96,NIIFSJPI
MBXLC8QQWKI3,5142,508.96,746.64,GYCRCIZD
TROJXCLUI5SE,4395,407.45,610.36,UMIGMZRV
CDW54IN88O14,4718,429.2,488.0,VSBPGANE
L6R1WFTP23QX,2700,141.98,171.09,VYGATPNP
WOYUIQ0DU86J,3763,459.87,537.59,SLVUJJVM
KE095XUQ0IHA,4636,378.3,599.23,MGOWPCPA
XBCRJQW4GZHO,2414,122.52,178.76,PUAAQYKI
P1JTU61Z7DHI,1006,50.04,77.46,TKLCRQAQ
JSA4H6YKL1Q8,4312,419.63,755.75,HIFWYHGS
ONH5TA3WNYPI,6755,481.27,676.67,UIBJMQJU
13S7GRN293HS,6222,447.22,553.21,TKLCRQAQ
AIRSARLEECU7,1106,137.65,179.63,RRHKWHUG
DPLE6MHKBBO8,362,13.04,14.89,TKLCRQAQ
8KUD45OOMVWW,6803,361.5,596.48,RRHKWHUG
07O47GAMILX8,212,12.08,21.79,NPZGUNBG
2KLN0AMK4FVC,7252,448.62,556.74,UXQLDNBC
PMZ2II8HF187,7041,430.58,496.46,ESTUSGVQ
YX3I5RADKA0D,5624,380.92,425.11,COURESFM
W0UJJZ1NYS5P,5263,438.86,554.72,PFUZXUBP
0ZZQVJPBWGXY,4982,379.61,481.35,HDPBFCUI
LK7R2KTDGOBD,2878,139.37,256.16,TNGXLUXB
8Q4X8X7FLIWC,392,11.45,17.85,TNGXLUXB
ULOJ8FVLR18F,4223,379.61,450.98,GAHBTDEC
GN7HWQWLSN3K,5632,340.01,557.28,SXEDLYPA
B05F4JNPEGIV,2977,116.84,194.3,PUAAQYKI
ID9OJIYM5O7O,576,30.92,38.96,YXEYYAUU
5A65UICY2641,4891,366.64,673.52,SXEDLYPA
SWFOSC79ZSDP,4451,455.63,555.87,VRPUFLOH
O80J3M4B89HD,6308,379.61,715.19,HRCTNANX
VIY3VNRW8L1K,3139,386.16,521.32,GYCRCIZD
DM5SD92H2ZJV,7114,429.2,636.93,EIAPSBUM
ADXU4AFFCSPX,644,34.25,56.48,RRHKWHUG
2M1WAD6DPZA7,3259,412.84,562.7,NPZGUNBG
OGBEOATVMIRZ,6080,461.28,702.99,JFRFZLXG
7QFIWF2GFNDI,1838,133.37,184.45,VSBPGANE
3CBEQFGT84R6,2912,148.13,274.63,CMLLTKBT
BBSDCCCISP73,7420,454.23,762.65,EGEDGYQE
ZOOY3ZM2140F,4178,388.8,559.09,COURESFM
GE5F8H8OU2WH,574,37.21,52.47,TKOBOHXZ
88HBN7BH0S21,1048,33.28,54.08,HIFWYHGS
CXKPKSGQ96EL,7537,394.09,500.1,VSBPGANE
KCDXP8KORRMD,5952,390.12,612.49,PUPXILQT
RRQGPP6ECKGH,2630,121.7,151.39,CPKTLQGA
JBQ5JA2274RC,5278,407.45,544.35,COURESFM
KNUFY5AR6DBR,2693,135.08,247.06,EGEDGYQE
D4VKOK45530O,2622,144.6,168.03,RRHKWHUG
GQ63XVVBFD4U,7187,403.42,581.73,PIOYEFFR
7LNLLPFPNVAQ,2363,117.64,149.52,PIOYEFFR
UH3K5TK8MZL4,1636,160.76,278.76,NIIFSJPI
4DUBJ35TUN8X,5922,430.58,704.0,PUAAQYKI
KIH08E8E36CZ,4244,448.62,795.4,CPKTLQGA
TYNRAJSIH7EQ,605,37.71,48.95,DLDNHXON
3RMJTJJR0XJ7,6235,411.49,602.42,IRXVIIXD
1G0M719C5145,5845,426.46,808.57,TKOBOHXZ
M75M1STPHN9W,6553,375.7,523.73,ZPVDSNTN
HBF709AXSL8N,1014,41.31,68.74,DUVESCUP
751DJIN2R959,6432,450.02,811.39,JIBXLYVJ
OAF381X0H058,5923,399.41,628.27,GYCRCIZD
HOG6VSAWV62B,1867,131.68,202.66,EGEDGYQE
ERYRTSZWBSRS,1588,140.24,180.07,UIBJMQJU
XJH1OV07UUL5,4219,455.63,787.78,UIBJMQJU
CNOHAX6VMLQ3,3536,387.48,508.37,COURESFM
NNH5GAIAQMK1,3014,423.72,741.51,UQAIHIOI
9VVIW3J02HRW,3956,426.46,731.81,DLDNHXON
HSUOWQE7MJLN,1158,126.65,141.85,MGOWPCPA
6WLXWHKGBMCW,4565,394.09,594.29,PIOYEFFR
65VG3YIDFOEQ,5237,402.08,478.88,QOODUKSF
JJBBW25MNEBX,1093,30.0,35.73,EIAPSBUM
CJI0X68BU08V,4989,391.44,556.63,TNGXLUXB
30FEI7PMFVTY,3313,366.64,440.7,SLVUJJVM
OGKCRTLBBQVK,4363,360.22,537.81,TNGXLUXB
H7E6DJ57JIRW,2850,135.08,176.95,YJFOCKUP
S09GAVT3J73Z,4145,404.76,458.19,GAHBTDEC
I93WMFAWPX68,3833,436.09,606.6,JFRFZLXG
M1XZYJ2HVG94,5815,391.44,633.35,RRHKWHUG
QSMCXVDL8W40,1034,33.28,39.97,VRPUFLOH
X8FRPJ7IJMOQ,2824,120.89,133.22,VRPUFLOH
OX17MJXPV3BK,5802,383.54,678.1,VSBPGANE
XJP8FTT7UN6X,3426,399.41,725.73,VRPUFLOH
OV0ZBY3XMKT4,403,52.33,58.5,RRHKWHUG
G4HNQLQWGAV0,1250,111.27,122.95,HRCTNANX
F3KSL66G4K84,5403,420.99,494.24,NPZGUNBG
DOTY261FIZHW,4772,382.22,441.08,PUPXILQT
KOP1CTYLIQAA,3568,361.5,594.67,TKOBOHXZ
M7LOL3MYMEB3,5878,356.4,593.76,CMLLTKBT
MPTXSCTJA0KK,4897,384.85,488.37,PUPXILQT
ZNIYU31W2VCF,7494,437.48,640.03,GYCRCIZD
83I63N1B5YVU,5943,430.58,657.07,ZLYACVMT
2XNWTLZ2URV3,3238,396.75,451.9,EGEDGYQE
CQZMVG1GDJUY,1255,128.32,160.14,CPKTLQGA
66KL04DZMZ8O,7071,380.92,438.82,GAHBTDEC
RHZ8BHIOBV1J,7139,404.76,481.66,RRHKWHUG
QH2N3UWZ9IWJ,2135,144.6,258.4,YXEYYAUU
A407YXR3XVCM,4867,365.35,609.77,UQAIHIOI
1UKAB8AITMYV,5642,408.79,472.56,JIBXLYVJ
JJ6Y01KTEQT3,2647,127.48,177.71,VYGATPNP
9NUP9U841A4B,3905,378.3,453.2,COURESFM
9HN0PD9J8JKO,2017,133.37,180.18,NJVSHSAQ
FTJ7TCQJJVRB,3224,346.27,616.36,VRPUFLOH
2CQXEDV49DN0,3017,384.85,532.63,ZHSGPGCE
W9VCLLCDWNU8,2568,132.53,148.17,VRPUFLOH
L72Q24VVY8YS,6556,411.49,770.72,TKLCRQAQ
T7L4OH3KXIVO,56,4.85,7.36,SLVUJJVM
B3LKWUQEK2E9,6849,384.85,717.36,GYCRCIZD
19064H9PJBA0,6747,388.8,537.32,HIFWYHGS
S666CDY5RBSJ,4220,448.62,851.93,NJVSHSAQ
TN4IDC66MO2V,4021,406.1,628.64,DUVESCUP
0PB108B14NSR,4170,379.61,599.4,VYGATPNP
Z2IH11C4Q8GY,967,38.73,57.82,MGOWPCPA
YPCSOJVS75EP,6503,410.14,675.5,JFRFZLXG
7KKDPWAJF4ZU,3997,433.33,687.26,DLDNHXON
5P6MQ95UFEQD,181,12.72,22.48,RRHKWHUG
VA86QY7BMQD4,159,12.08,20.04,COURESFM
0P341D0S1PXZ,5010,403.42,568.42,NPZGUNBG
0PBCW4FMF5TA,2794,120.89,145.91,UXQLDNBC
O6L4VVB0YAJ7,1232,95.23,180.18,GYCRCIZD
PSUNKA11ZI1A,7165,406.1,648.14,ZHSGPGCE
4W4HJ7UODJ9L,6385,418.27,734.9,SLVUJJVM
BJ1CTISGK8RY,4843,392.76,736.03,TNGXLUXB
574ZBLXO9B1G,2240,120.89,156.43,JPNKOVEY
GFMVQDQP95L7,45,1.77,2.74,UPJEDILP
SKMDXIGESWCD,1145,104.27,193.53,NPZGUNBG
2UP3BM294NL0,3232,403.42,460.3,YXEYYAUU
DY1Z2J9GN6DY,4884,380.92,576.33,PUAAQYKI
LH1UALGH0XAE,4796,369.22,461.16,PIOYEFFR
TA8NO380BTCJ,2007,109.69,168.7,ZHSGPGCE
AOQIYSL2T3OB,3165,375.7,500.06,JPNKOVEY
VZFWHDKVE0IU,100,4.01,4.93,ZPVDSNTN
7ZDELB93QCOE,4502,403.42,574.87,HIFWYHGS
O7AT6DHG9XY9,6644,332.55,392.41,ZPVDSNTN
9Y4O8UYQGG2R,6521,406.1,533.21,PFUZXUBP
KD0IA0UDW23V,4487,457.04,857.41,DLDNHXON
DVQQ9C6OOZ69,4032,408.79,577.62,CPKTLQGA
T6TPPGQC0ZYQ,4306,395.42,566.64,NIIFSJPI
APJA7CASV2JL,1143,106.58,140.69,YXEYYAUU
Y2Q71VSJ28CM,3556,384.85,533.79,NPZGUNBG
6U3XXL3CTC21,3399,419.63,765.82,JPNKOVEY
Y0OH6P32NN9A,6784,406.1,673.31,ESTUSGVQ
ZMLJKY5K7DII,658,38.22,47.32,UXQLDNBC
KNQ96LL2Q7C8,3040,391.44,443.5,NIIFSJPI
AHA595TVFMVR,5756,378.3,675.64,VSBPGANE
1NZO41K79MQ0,2468,105.03,194.1,NIIFSJPI
0DUTBMK4K260,3083,382.22,699.08,QOODUKSF
X5D6GQ3C96WA,4174,386.16,443.7,MGOWPCPA
RMDH4GPW2QHU,5412,388.8,599.92,ZHSGPGCE
4R8GPR499EF8,6239,418.27,720.68,TKOBOHXZ
R448ELCO70BQ,655,33.28,43.86,UQAIHIOI
AHUELATIK4BR,3344,353.85,407.64,YJFOCKUP
7NF02RM8YMLA,4401,387.48,573.47,PFUZXUBP
DED2KUEWRMTH,5553,403.42,599.48,PUPXILQT
IA49ONW5WPL3,4567,399.41,678.2,PFUZXUBP
V7N5SYZHBGG3,838,41.31,72.66,QOODUKSF
5X991DAOPF4U,6907,457.04,786.11,CMLLTKBT
SW7SGL5GJ8LS,4868,415.55,715.99,UQAIHIOI
SOCVGZ2YIYK0,3984,416.91,785.04,COURESFM
FFHN2XXN3H3J,1193,164.44,189.6,PIOYEFFR
E5KB9OITH57B,471,32.8,61.99,VRPUFLOH
1XF0ERLOOZFZ,2748,104.27,165.69,EIAPSBUM
JNDZP4SGVLYZ,1866,127.48,167.76,VYGATPNP
M4SXB2KYZ3MM,3799,418.27,683.03,COURESFM
DDV2PK0XWQ33,2011,111.27,139.42,MGOWPCPA
IWKCMX1AWCUT,1760,132.53,220.93,UQAIHIOI
01L9GGEM8HVX,747,38.73,42.87,PUPXILQT
N0O6ORP1XODX,5314,416.91,722.09,UXQLDNBC
GLPBUUZ8ATP8,3115,457.04,508.69,TNGXLUXB
YNYB5FRIKMGR,6138,360.22,454.6,VYGATPNP
U53F2ZI5599C,637,38.22,66.12,RRHKWHUG
9MPDQ64QBELC,3078,418.27,688.05,RRHKWHUG
DND1FU0A72LK,7360,440.25,786.29,HRCTNANX
GLPHYME3UQ6V,3036,415.55,496.58,TKLCRQAQ
W8K4FTAS4J25,5678,396.75,449.12,CMLLTKBT
0X3ILBEX6SL9,3171,403.42,664.43,ZHSGPGCE
K55U3WVOC81B,2149,131.68,170.79,CPKTLQGA
68BC4OPIHQW7,6435,431.95,606.89,ZPVDSNTN
2VP4SONPQSYS,191,9.37,11.76,PUPXILQT
8I1VPNG7S0CE,4873,469.81,565.65,DUVESCUP
KA3ZFWF0DZ61,5759,406.1,493.01,UIBJMQJU
YHXBWAGY5GVI,6796,411.49,591.31,VRPUFLOH
HJSGQUDBXVIV,475,32.8,44.61,VRPUFLOH
VKHTUFOHBWCM,246,17.19,19.68,PUPXILQT
LQ623DZ5L3OF,7257,394.09,436.65,MGOWPCPA
1LBXB8J2NSKZ,1673,128.32,162.84,PIOYEFFR
