idx,product_id,quantity,wholesale_cost,sale_price,supplier_id
407,GDY6OG8AN6TP,3449,414.20,779.52,IRXVIIXD
408,RZMJPNX21AG1,5388,377.00,517.24,SXEDLYPA
409,RIR8HTX5QHWS,5665,430.58,556.31,QOODUKSF
410,AZUDW1C5LIAS,3808,447.22,750.44,PUPXILQT
411,B55KK0BJP48L,6855,402.08,609.55,HDPBFCUI
412,U6U83HPDCO0Y,6051,444.43,706.20,PUAAQYKI
413,31DK8AVOGPN7,4355,386.16,719.80,PUAAQYKI
414,LZLT51GHYQ97,4787,416.91,742.10,UQAIHIOI
415,RS33I5982NG8,219,9.95,16.28,YJFOCKUP
416,9CSRROAKSXBJ,3191,440.25,484.72,TNGXLUXB
417,S96V3EMVT2I9,47,0.68,1.24,UIBJMQJU
418,SJXCN7JYEENY,7249,380.92,473.48,JFRFZLXG
419,X4LZETEYPKPR,1147,140.24,163.52,UQAIHIOI
420,ZYKQA14YU05K,6444,415.55,697.29,VYGATPNP
421,29IZ83MU5MLB,5342,441.64,700.88,HRCTNANX
422,OYBQZPHHOZW6,1510,112.05,168.08,UXQLDNBC
423,OE58ICB2CWQ6,7496,410.14,736.20,NPZGUNBG
424,1488O3NJ1D33,2515,116.84,166.85,UPJEDILP
425,W52P10Z04C1T,1155,141.11,251.74,MGOWPCPA
426,5WHU1GEOB7Q3,4768,429.20,753.68,CPKTLQGA
427,WIHPU6SQLEGR,6566,373.10,494.73,EIAPSBUM
428,9OOOULQ393YI,719,42.37,79.57,PUPXILQT
429,U9MUVZ1CKDFW,4888,392.76,662.59,TNGXLUXB
430,NJYTL4V8G3FW,3197,407.45,596.91,NJVSHSAQ
431,JRSQ0EDTO7BD,5273,414.20,699.17,PUAAQYKI
432,277YGZ5MEM08,2931,132.53,217.61,UXQLDNBC
433,TIMSX0Y8PLMJ,991,41.84,61.59,ESTUSGVQ
434,PILFYJF9BCFD,1873,112.85,197.37,PUPXILQT
435,9K380VSH9NQV,6296,367.93,540.12,SLVUJJVM
436,H8MLO4YOEQH1,3610,447.22,675.30,UIBJMQJU
437,I99KJUY579PJ,3006,402.08,738.62,RRHKWHUG
438,OSL6P40RSGDF,7399,440.25,641.44,PFUZXUBP
439,919IAMY4AEN6,6734,481.27,615.54,NPZGUNBG
440,Q7J751YPLCPX,4299,407.45,751.34,YXEYYAUU
441,G2EAHFD0Q5KG,3862,408.79,689.22,QOODUKSF
442,SN7CJW22MDYX,370,13.70,25.43,DLDNHXON
443,QRJWNTL9HUDZ,6512,412.84,508.62,HDPBFCUI
444,LPWNNSWEL3UA,5318,411.49,472.80,VRPUFLOH
445,S2E9ROPSV3YA,3458,357.67,513.61,PUPXILQT
446,B7FQZE9RVLLQ,973,35.22,42.12,COURESFM
447,TK3WUFF2UNDA,7617,402.08,492.15,JPNKOVEY
448,ROYGQS6CMZ59,6224,415.55,697.71,ZLYACVMT
449,SVSA23NNYC8M,2416,124.17,150.62,EIAPSBUM
450,NMATA7AANKZM,1265,131.68,231.63,GAHBTDEC
451,NECDDMS2071U,1970,121.70,176.22,QOODUKSF
452,HFG2UMH58FIJ,5031,371.80,440.95,CPKTLQGA
453,BHTP1QTB3LYR,1982,115.23,164.66,TKOBOHXZ
454,PR05YQO9KYWV,3237,418.27,780.49,ZLYACVMT
455,3JRTIDLLS6ZF,240,12.08,18.75,JIBXLYVJ
456,015HB8F1I1LS,2150,126.65,184.28,JIBXLYVJ
457,I36HBGUJAAWY,2050,103.50,175.64,PFUZXUBP
458,WUPVLPNGPNIZ,1509,131.68,247.16,JFRFZLXG
459,UKVVH7TTIX7E,3376,358.94,582.56,CPKTLQGA
460,U5FWIBW7VBPC,5199,387.48,639.73,RRHKWHUG
461,YYDBJXSY60MB,3657,379.61,474.51,HDPBFCUI
462,RB48HURY7I36,598,35.22,45.82,DUVESCUP
463,64G62DAYZIER,6693,402.08,619.61,SLVUJJVM
464,GX0GQ14JZESI,6157,391.44,510.44,PIOYEFFR
465,3MY7JZZH79Q9,1848,120.07,151.89,QOODUKSF
466,8U9VFLF88QKG,2089,142.85,203.13,ZLYACVMT
467,IS3U76X7W18X,1284,116.84,156.92,TKLCRQAQ
468,1BDXVKMMHVDH,7642,352.59,548.98,NIIFSJPI
469,MAF2NL0UR9NW,1576,116.04,185.78,IRXVIIXD
470,N6GWQY0ITC51,2682,99.70,184.44,ZLYACVMT
471,1MWPLOBC7FRY,6,0.68,0.78,CMLLTKBT
472,NQ8C98G3J44A,7405,419.63,565.66,PIOYEFFR
473,SO4XITQ7M529,7636,411.49,728.34,PFUZXUBP
474,DP89OUF0O3O3,3845,382.22,697.55,ZPVDSNTN
475,K4IUKYRHR9CV,3469,406.10,634.73,JIBXLYVJ
476,EL7BWWMOJ5R2,3735,347.53,572.73,MGOWPCPA
477,WL5NIAX4YOC1,3594,367.93,490.08,CPKTLQGA
478,ROW5S1VTS87X,2720,120.07,137.36,EGEDGYQE
479,GNN0J7GZZDV8,183,10.84,13.96,DUVESCUP
480,M67463I8LQUM,2908,108.13,122.19,JFRFZLXG
481,CBPK0TEI3IO4,847,45.05,50.37,VYGATPNP
482,6N45S2W11IIB,7251,390.12,706.90,RRHKWHUG
483,I0M3RJ7HGZC5,2593,125.82,142.05,PUPXILQT
484,2K7VY98RNV9F,5644,445.82,600.97,MGOWPCPA
485,N3OUPKGG5SGS,3460,400.75,679.67,PUAAQYKI
486,EPFZNXQAHTA1,4988,462.70,755.13,HIFWYHGS
487,NDQTFOUUO8N1,1100,108.13,179.28,UXQLDNBC
488,VJ0PICJ8ACDG,7464,395.42,495.86,RRHKWHUG
489,SAC6Z1G6YCQT,7126,404.76,549.66,VRPUFLOH
490,09UC8NWEPZJ6,4518,391.44,526.88,IRXVIIXD
491,3TJBWA9U5C1W,5758,418.27,543.75,TKOBOHXZ
492,40FZY7TY8Z4Z,2116,110.48,144.40,ESTUSGVQ
493,TNE46G4RGX38,5018,345.02,406.43,YJFOCKUP
494,URMDGF3SNN5L,6150,408.79,776.70,CPKTLQGA
495,78X0QROHW8BN,1536,143.72,235.27,VRPUFLOH
496,WL593HW06BO0,5638,418.27,463.44,TKLCRQAQ
497,AWZOZWN0E3QR,580,37.21,65.19,PUPXILQT
498,AVU7ETV06O6R,3906,394.09,445.72,GAHBTDEC
499,RB3F5BPDL2RR,2232,137.65,223.13,EGEDGYQE
500,3J5B9Y1AGW0N,6171,387.48,513.02,HRCTNANX
501,TYFGODOG4M98,6933,379.61,570.17,CPKTLQGA
502,27IT2F02KSFN,2916,120.07,161.01,VYGATPNP
503,NYLBBR8QSM7W,6563,431.95,688.53,IRXVIIXD
504,EBUDHBVYV1AF,620,39.75,45.83,DUVESCUP
505,MPWE6OELEJ33,1531,116.84,156.80,YJFOCKUP
506,YK04T9XWNR3O,6626,418.27,702.28,RRHKWHUG
507,2T5VIM9PQA6T,3812,403.42,665.24,TNGXLUXB
508,TLS03UYTOSCL,6475,380.92,689.08,DUVESCUP
509,GQJI3V3L3BR8,430,34.25,46.03,GAHBTDEC
510,D5HZGYR8OO7Z,4891,380.92,439.20,JIBXLYVJ
511,TD74FL8WBXS2,5365,426.46,520.71,VSBPGANE
512,D432K6OX9I94,6306,399.41,751.29,UMIGMZRV
513,7QHKC12SQXMA,2130,105.03,196.20,IRXVIIXD
514,U6K9LULA8SIB,5118,338.76,612.14,UMIGMZRV
515,0U569W55DU4Y,1739,105.03,164.69,UMIGMZRV
516,Q5L8HA367QK6,7597,426.46,534.35,DLDNHXON
517,VAE0Q0ETGZM8,1400,124.17,217.17,HIFWYHGS
518,TD9NPSZ50CSX,6182,388.80,428.07,JFRFZLXG
519,T0NPN35Y62ZN,6277,420.99,672.74,COURESFM
520,0LH61HXOLLNS,4400,419.63,742.75,ESTUSGVQ
521,5N8NQU95E2Y0,6294,404.76,720.07,ZPVDSNTN
522,L0TDMTO5XDDR,1421,124.17,161.55,VRPUFLOH
523,G24798CMQ04Z,3096,459.87,568.40,EIAPSBUM
524,LFOH9DSZ48J3,5422,332.55,396.40,UPJEDILP
525,953BH8LIMLCY,668,42.37,51.27,SXEDLYPA
526,S2BM81AV3LEX,1130,133.37,188.85,NPZGUNBG
527,4OHWPR38WPDP,3193,378.30,505.03,ZPVDSNTN
528,HKBBOBCLQ8JR,1600,123.34,216.59,NPZGUNBG
529,NK3J7MCISOPL,3342,422.35,603.54,TKLCRQAQ
530,9M56VWJ4JGUX,6871,374.40,420.08,YXEYYAUU
531,P8U5NMA2KW35,1184,125.82,179.67,HIFWYHGS
532,7UOQXLC7S9NK,7182,366.64,490.56,YJFOCKUP
533,7X8VPYCOUML1,1738,118.45,168.79,VYGATPNP
534,OBIJVPONZVG8,4361,406.10,709.05,CPKTLQGA
535,VM4XBDEESFNA,2830,145.48,174.72,VSBPGANE
536,FU8YTYIFDNFD,4570,395.42,681.31,YXEYYAUU
537,3H3L1F5621P4,6006,455.63,713.52,YJFOCKUP
538,UWY8EIN6DCIP,2065,132.53,242.13,RRHKWHUG
539,OMQ2PZWKIU5V,6630,355.12,438.22,ZPVDSNTN
540,337A7HHUUV08,417,28.18,31.90,ZLYACVMT
541,J5RIMV2ZW0RC,1046,31.86,35.08,TKOBOHXZ
542,IDRRJ8357DV7,5170,375.70,711.95,VSBPGANE
543,QC2OAD0SB6AK,2714,110.48,157.77,YXEYYAUU
544,2IIBX59YAHYB,1749,96.71,138.39,EIAPSBUM
545,7G8KQL0Q3ZAH,1615,97.45,139.84,CMLLTKBT
546,DUTGNIMQ91O6,6731,434.71,689.45,JIBXLYVJ
547,1OIR7S83AWJU,6753,431.95,477.74,ZHSGPGCE
548,F01IAUPHFW6D,6509,362.78,456.01,JFRFZLXG
549,4S40WQCNRX0Z,3940,419.63,521.18,UIBJMQJU
550,BK8T4UK6EIF8,4745,386.16,452.58,NPZGUNBG
551,UQZ10CMG4EJ0,3285,433.33,800.79,ZLYACVMT
552,4RO2LT5RRXQ0,6463,438.86,590.27,HDPBFCUI
553,8RJQF1B6BQWJ,5132,430.58,633.38,YXEYYAUU
554,L5W7LCUD4P9S,6162,375.70,612.39,ZLYACVMT
555,8IN7QHDSE2VB,5450,419.63,681.90,NIIFSJPI
556,D6J04AM10M93,6966,426.46,613.68,ESTUSGVQ
557,OFXPH74OIEJV,3697,430.58,743.18,ESTUSGVQ
558,6GKAOXHNB2AM,6473,375.70,424.54,UMIGMZRV
559,3T3XVY4I0N77,6388,399.41,567.56,ZHSGPGCE
560,D1FO87S9KVKQ,5286,407.45,460.01,HDPBFCUI
561,3X3FJVJWPJGP,6352,360.22,608.77,GAHBTDEC
562,3YGPZTRRABKF,5620,396.75,742.72,UMIGMZRV
563,W1VN3J9U419H,5966,411.49,577.32,VYGATPNP
564,PB62K46RQV60,3760,458.45,861.43,VRPUFLOH
565,NF83QOR6M7OS,6423,414.20,724.85,QOODUKSF
566,5CNRO9Y0FUW9,7289,395.42,645.33,TKOBOHXZ
567,A6O2T12XS3ML,1260,137.65,212.39,EGEDGYQE
568,EAH4SHT53LJP,1435,124.17,226.49,YXEYYAUU
569,Q5E1UHDM9NWN,4441,407.45,619.73,EIAPSBUM
570,N32M1DVE2NIK,3167,383.54,595.25,JPNKOVEY
571,G8TAUL0HQS84,2648,119.26,135.72,SXEDLYPA
572,KJLKOKIE8VWR,2158,149.02,174.50,HDPBFCUI
573,5NFAFB60VTRK,416,43.97,55.58,DUVESCUP
574,V0Y2HWBO9PNX,5625,399.41,474.90,EGEDGYQE
575,BLLXK215N60T,1265,129.99,207.20,VRPUFLOH
576,4QF9VGW50CJN,6472,425.09,468.02,GAHBTDEC
577,T5TWBWAPJX4P,3776,365.35,585.66,MGOWPCPA
578,CLXG6U6X5LVQ,7050,350.05,530.33,NJVSHSAQ
579,LGYSQPJOZABP,2483,111.27,194.83,NIIFSJPI
580,FKWHZAMH2YIT,6241,394.09,587.19,EGEDGYQE
581,6YYH82485Q17,4652,375.70,487.66,UXQLDNBC
582,SZ1PQSVFP3LZ,2754,125.82,158.78,NPZGUNBG
583,DAYUA5H4DG8M,5412,407.45,573.28,GAHBTDEC
584,Y45MO3HRYBC9,1101,122.52,158.17,GYCRCIZD
585,Q2HD6RPJQ0GJ,6394,410.14,465.92,PUPXILQT
586,BZ9IF6HYAZC1,1648,114.44,198.21,SXEDLYPA
587,QXGWV0C8ZQ0C,6242,358.94,652.55,UQAIHIOI
588,FLXLY6V21TWS,2096,117.64,175.40,HDPBFCUI
589,ZE9R2T8NK8S5,5282,383.54,457.95,PUAAQYKI
590,Y5Z8JT97GEV4,1115,116.84,171.05,JFRFZLXG
591,UE0U1UZYMEPL,7126,384.85,722.75,RRHKWHUG
592,JW510WIHNJEB,1315,122.52,217.47,HRCTNANX
593,3UXTT6QEF8KY,7384,377.00,471.63,HRCTNANX
594,A7DRVE89DTUM,1694,112.85,136.77,YJFOCKUP
595,VVLVFNO0UV75,2368,131.68,225.57,UIBJMQJU
596,XYO57NFHSUDS,2331,122.52,169.45,PIOYEFFR
597,VBWXJLZ9FTS3,5981,365.35,602.83,SLVUJJVM
598,6Q8Z9UBZS0TW,3958,415.55,464.58,HIFWYHGS
599,WH5UQUCIVHVM,4460,411.49,763.73,CMLLTKBT
600,LEVHG1IKNPR8,6927,408.79,572.71,TNGXLUXB
601,BFYXGIG00YTU,4348,399.41,514.04,GYCRCIZD
602,ZJ167I69MOCP,1407,103.50,121.20,YXEYYAUU
603,BISYHTL9ATXU,4927,392.76,500.38,VSBPGANE
604,X2UV3EEG91RK,469,35.71,52.92,NJVSHSAQ
605,E1FKZJZ0RTMK,5776,357.67,414.18,UMIGMZRV
606,E86HGB05WJU7,7204,434.71,673.37,TNGXLUXB
607,XY9XNKROEJV9,5814,431.95,812.93,PUPXILQT
608,LOV28UQOOA5R,6607,411.49,555.92,NPZGUNBG
609,QWTAXBOTXIT0,1677,125.82,167.72,SLVUJJVM
610,SSL15JE2DSF0,5993,382.22,550.40,UIBJMQJU
611,A2Y3ZVR4KH9B,1292,124.99,186.74,IRXVIIXD
612,0FBVE34LD0CP,5451,423.72,784.73,HIFWYHGS
613,HB0BUMLC0HVG,5382,391.44,482.25,JIBXLYVJ
614,BMO2YS73LOP6,2838,101.21,133.60,EGEDGYQE
615,J1QVBSBRSPOT,5275,386.16,591.21,VSBPGANE
616,FEVAUV5JTZCM,5672,436.09,627.97,HIFWYHGS
617,5MI1XHCAIBYB,3940,416.91,551.99,GAHBTDEC
618,29G5AOR8AKXC,665,34.25,64.60,TNGXLUXB
619,7GZBPLTAEUX7,6931,378.30,699.48,UPJEDILP
620,Z5E7FNWERXP5,3871,419.63,517.82,VYGATPNP
621,OTOOWKEKK58R,3698,373.10,553.31,HRCTNANX
622,TE92F1FPU97X,2605,119.26,149.43,ZLYACVMT
623,GNDYHZ50RLKU,3748,388.80,536.54,TKOBOHXZ
624,YJG2XB62V77Y,1433,129.16,218.02,SXEDLYPA
625,UT2IQGLXR7NK,3940,458.45,657.42,JIBXLYVJ
626,P1LNYL5Q7DSV,7131,374.40,606.90,QOODUKSF
627,3ZR36EIIIHTH,4409,369.22,577.46,ZPVDSNTN
628,JMFJ4R162PE5,4040,454.23,726.77,TKOBOHXZ
629,S77BEKOEF7NQ,2236,129.16,214.92,ZPVDSNTN
630,VNM5WJ7B0UXT,6429,416.91,676.23,ZLYACVMT
631,1J6TE94TBOYH,2912,132.53,191.64,NJVSHSAQ
632,F6NUQH162BU5,6707,391.44,506.91,VSBPGANE
633,CZ2XV4UCPYW5,5315,429.20,500.45,NIIFSJPI
634,HOY1AQT40FFE,5870,394.09,457.93,PFUZXUBP
635,8VAHD961CSMK,7468,383.54,611.75,UQAIHIOI
636,OGYQV204QMGL,1120,128.32,151.67,CPKTLQGA
637,314NPI56OJY0,1397,127.48,171.33,PFUZXUBP
638,PGERD4ZYPCTA,2516,114.44,185.96,UQAIHIOI
639,P419LX1FK38U,5348,346.27,597.32,VRPUFLOH
640,DA07COP24SYG,231,14.37,24.20,COURESFM
641,AV93MLFYNE2L,446,39.24,60.39,JIBXLYVJ
642,TLT8TSM9BBZ8,1107,115.23,185.87,TNGXLUXB
643,GHGYM4PFE13B,4072,362.78,508.98,UMIGMZRV
644,AZJ42VQTAH03,5112,380.92,571.76,TNGXLUXB
645,FWH5SXS8U8F4,4897,443.03,786.82,HDPBFCUI
646,Y18FFAVHMFNQ,3989,471.23,835.49,SLVUJJVM
647,1LKV0B96PL8J,7288,383.54,619.03,PUAAQYKI
648,RKGSGM97JJ3A,4735,398.08,467.74,NJVSHSAQ
649,V0LV41Z6DSPX,2880,135.93,218.98,JIBXLYVJ
650,ET31CXZY2308,5747,427.83,583.56,EIAPSBUM
651,1IXJNO0QGPCR,6993,379.61,656.35,PFUZXUBP
652,Z8AZIDT1F1VO,4258,431.95,515.75,UPJEDILP
653,LQGDVH53SMZC,2694,144.60,189.28,QOODUKSF
654,F2NW60PPCC7Y,3307,399.41,631.47,VYGATPNP
655,CH0LLDG3S59R,1528,124.17,166.76,GYCRCIZD
656,WFP8H2ACFRHN,968,35.22,62.27,TKOBOHXZ
657,FSKDMCO9HXII,2188,102.74,148.56,DUVESCUP
658,KD4XDGS1QU4C,6740,378.30,571.23,VYGATPNP
659,2UAQU7RGMT1P,256,10.54,12.41,JPNKOVEY
660,7FNYK6LIN97C,2953,120.89,180.25,PUPXILQT
661,4MY4MS9F27JY,1676,116.04,204.11,ZLYACVMT
662,CAZTSY9T53N5,7190,448.62,656.33,ESTUSGVQ
663,J829OAIF95NZ,6877,403.42,568.42,PIOYEFFR
664,3EZG5KPLTF8Z,2203,116.84,210.31,EIAPSBUM
665,Q8XW1VK2UY45,5980,404.76,685.26,CPKTLQGA
666,R11DFAJNDKGS,1466,122.52,191.99,EIAPSBUM
667,YVP9SKQAHBOU,5228,406.10,458.49,YJFOCKUP
668,IZ7UUDLU5XHY,2679,111.27,133.19,HRCTNANX
669,HBXVGJBUJRY6,2523,112.05,175.58,ZHSGPGCE
670,GXFE4FBHE5IM,1959,98.20,115.58,ZLYACVMT
671,AP1FDWML4QJS,2977,124.17,160.43,PIOYEFFR
672,8037ZWBV7ZG8,925,35.71,46.10,PUAAQYKI
673,DWDM9I6UOXX7,5294,371.80,476.28,VRPUFLOH
674,OH0MBRV7NQBZ,6071,402.08,698.01,PUPXILQT
675,CDCZBG6JQ1UA,3282,464.12,760.69,PFUZXUBP
676,DTZH9BHGCB6D,3061,425.09,712.88,ZLYACVMT
677,YMFA77XIW1B5,1410,138.51,254.58,HRCTNANX
678,6GMY1P6QGM9I,442,36.71,49.67,IRXVIIXD
679,W8Y05CSU6BGE,3701,382.22,535.87,VYGATPNP
680,UJ0ES34EF0LO,926,38.73,56.78,DUVESCUP
681,ERG5Q59KCOQ0,7486,407.45,675.96,NIIFSJPI
682,MBXLC8QQWKI3,5142,508.96,746.64,GYCRCIZD
683,TROJXCLUI5SE,4395,407.45,610.36,UMIGMZRV
684,CDW54IN88O14,4718,429.20,488.00,VSBPGANE
685,L6R1WFTP23QX,2700,141.98,171.09,VYGATPNP
686,WOYUIQ0DU86J,3763,459.87,537.59,SLVUJJVM
687,KE095XUQ0IHA,4636,378.30,599.23,MGOWPCPA
688,XBCRJQW4GZHO,2414,122.52,178.76,PUAAQYKI
689,P1JTU61Z7DHI,1006,50.04,77.46,TKLCRQAQ
690,JSA4H6YKL1Q8,4312,419.63,755.75,HIFWYHGS
691,ONH5TA3WNYPI,6755,481.27,676.67,UIBJMQJU
692,13S7GRN293HS,6222,447.22,553.21,TKLCRQAQ
693,AIRSARLEECU7,1106,137.65,179.63,RRHKWHUG
694,DPLE6MHKBBO8,362,13.04,14.89,TKLCRQAQ
695,8KUD45OOMVWW,6803,361.50,596.48,RRHKWHUG
696,07O47GAMILX8,212,12.08,21.79,NPZGUNBG
697,2KLN0AMK4FVC,7252,448.62,556.74,UXQLDNBC
698,PMZ2II8HF187,7041,430.58,496.46,ESTUSGVQ
699,YX3I5RADKA0D,5624,380.92,425.11,COURESFM
700,W0UJJZ1NYS5P,5263,438.86,554.72,PFUZXUBP
701,0ZZQVJPBWGXY,4982,379.61,481.35,HDPBFCUI
702,LK7R2KTDGOBD,2878,139.37,256.16,TNGXLUXB
703,8Q4X8X7FLIWC,392,11.45,17.85,TNGXLUXB
704,ULOJ8FVLR18F,4223,379.61,450.98,GAHBTDEC
705,GN7HWQWLSN3K,5632,340.01,557.28,SXEDLYPA
706,B05F4JNPEGIV,2977,116.84,194.30,PUAAQYKI
707,ID9OJIYM5O7O,576,30.92,38.96,YXEYYAUU
708,5A65UICY2641,4891,366.64,673.52,SXEDLYPA
709,SWFOSC79ZSDP,4451,455.63,555.87,VRPUFLOH
710,O80J3M4B89HD,6308,379.61,715.19,HRCTNANX
711,VIY3VNRW8L1K,3139,386.16,521.32,GYCRCIZD
712,DM5SD92H2ZJV,7114,429.20,636.93,EIAPSBUM
713,ADXU4AFFCSPX,644,34.25,56.48,RRHKWHUG
714,2M1WAD6DPZA7,3259,412.84,562.70,NPZGUNBG
715,OGBEOATVMIRZ,6080,461.28,702.99,JFRFZLXG
716,7QFIWF2GFNDI,1838,133.37,184.45,VSBPGANE
717,3CBEQFGT84R6,2912,148.13,274.63,CMLLTKBT
718,BBSDCCCISP73,7420,454.23,762.65,EGEDGYQE
719,ZOOY3ZM2140F,4178,388.80,559.09,COURESFM
720,GE5F8H8OU2WH,574,37.21,52.47,TKOBOHXZ
721,88HBN7BH0S21,1048,33.28,54.08,HIFWYHGS
722,CXKPKSGQ96EL,7537,394.09,500.10,VSBPGANE
723,KCDXP8KORRMD,5952,390.12,612.49,PUPXILQT
724,RRQGPP6ECKGH,2630,121.70,151.39,CPKTLQGA
725,JBQ5JA2274RC,5278,407.45,544.35,COURESFM
726,KNUFY5AR6DBR,2693,135.08,247.06,EGEDGYQE
727,D4VKOK45530O,2622,144.60,168.03,RRHKWHUG
728,GQ63XVVBFD4U,7187,403.42,581.73,PIOYEFFR
729,7LNLLPFPNVAQ,2363,117.64,149.52,PIOYEFFR
730,UH3K5TK8MZL4,1636,160.76,278.76,NIIFSJPI
731,4DUBJ35TUN8X,5922,430.58,704.00,PUAAQYKI
732,KIH08E8E36CZ,4244,448.62,795.40,CPKTLQGA
733,TYNRAJSIH7EQ,605,37.71,48.95,DLDNHXON
734,3RMJTJJR0XJ7,6235,411.49,602.42,IRXVIIXD
735,1G0M719C5145,5845,426.46,808.57,TKOBOHXZ
736,M75M1STPHN9W,6553,375.70,523.73,ZPVDSNTN
737,HBF709AXSL8N,1014,41.31,68.74,DUVESCUP
738,751DJIN2R959,6432,450.02,811.39,JIBXLYVJ
739,OAF381X0H058,5923,399.41,628.27,GYCRCIZD
740,HOG6VSAWV62B,1867,131.68,202.66,EGEDGYQE
741,ERYRTSZWBSRS,1588,140.24,180.07,UIBJMQJU
742,XJH1OV07UUL5,4219,455.63,787.78,UIBJMQJU
743,CNOHAX6VMLQ3,3536,387.48,508.37,COURESFM
744,NNH5GAIAQMK1,3014,423.72,741.51,UQAIHIOI
745,9VVIW3J02HRW,3956,426.46,731.81,DLDNHXON
746,HSUOWQE7MJLN,1158,126.65,141.85,MGOWPCPA
747,6WLXWHKGBMCW,4565,394.09,594.29,PIOYEFFR
748,65VG3YIDFOEQ,5237,402.08,478.88,QOODUKSF
749,JJBBW25MNEBX,1093,30.00,35.73,EIAPSBUM
750,CJI0X68BU08V,4989,391.44,556.63,TNGXLUXB
751,30FEI7PMFVTY,3313,366.64,440.70,SLVUJJVM
752,OGKCRTLBBQVK,4363,360.22,537.81,TNGXLUXB
753,H7E6DJ57JIRW,2850,135.08,176.95,YJFOCKUP
754,S09GAVT3J73Z,4145,404.76,458.19,GAHBTDEC
755,I93WMFAWPX68,3833,436.09,606.60,JFRFZLXG
756,M1XZYJ2HVG94,5815,391.44,633.35,RRHKWHUG
757,QSMCXVDL8W40,1034,33.28,39.97,VRPUFLOH
758,X8FRPJ7IJMOQ,2824,120.89,133.22,VRPUFLOH
759,OX17MJXPV3BK,5802,383.54,678.10,VSBPGANE
760,XJP8FTT7UN6X,3426,399.41,725.73,VRPUFLOH
761,OV0ZBY3XMKT4,403,52.33,58.50,RRHKWHUG
762,G4HNQLQWGAV0,1250,111.27,122.95,HRCTNANX
763,F3KSL66G4K84,5403,420.99,494.24,NPZGUNBG
764,DOTY261FIZHW,4772,382.22,441.08,PUPXILQT
765,KOP1CTYLIQAA,3568,361.50,594.67,TKOBOHXZ
766,M7LOL3MYMEB3,5878,356.40,593.76,CMLLTKBT
767,MPTXSCTJA0KK,4897,384.85,488.37,PUPXILQT
768,ZNIYU31W2VCF,7494,437.48,640.03,GYCRCIZD
769,83I63N1B5YVU,5943,430.58,657.07,ZLYACVMT
770,2XNWTLZ2URV3,3238,396.75,451.90,EGEDGYQE
771,CQZMVG1GDJUY,1255,128.32,160.14,CPKTLQGA
772,66KL04DZMZ8O,7071,380.92,438.82,GAHBTDEC
773,RHZ8BHIOBV1J,7139,404.76,481.66,RRHKWHUG
774,QH2N3UWZ9IWJ,2135,144.60,258.40,YXEYYAUU
775,A407YXR3XVCM,4867,365.35,609.77,UQAIHIOI
776,1UKAB8AITMYV,5642,408.79,472.56,JIBXLYVJ
777,JJ6Y01KTEQT3,2647,127.48,177.71,VYGATPNP
778,9NUP9U841A4B,3905,378.30,453.20,COURESFM
779,9HN0PD9J8JKO,2017,133.37,180.18,NJVSHSAQ
780,FTJ7TCQJJVRB,3224,346.27,616.36,VRPUFLOH
781,2CQXEDV49DN0,3017,384.85,532.63,ZHSGPGCE
782,W9VCLLCDWNU8,2568,132.53,148.17,VRPUFLOH
783,L72Q24VVY8YS,6556,411.49,770.72,TKLCRQAQ
784,T7L4OH3KXIVO,56,4.85,7.36,SLVUJJVM
785,B3LKWUQEK2E9,6849,384.85,717.36,GYCRCIZD
786,19064H9PJBA0,6747,388.80,537.32,HIFWYHGS
787,S666CDY5RBSJ,4220,448.62,851.93,NJVSHSAQ
788,TN4IDC66MO2V,4021,406.10,628.64,DUVESCUP
789,0PB108B14NSR,4170,379.61,599.40,VYGATPNP
790,Z2IH11C4Q8GY,967,38.73,57.82,MGOWPCPA
791,YPCSOJVS75EP,6503,410.14,675.50,JFRFZLXG
792,7KKDPWAJF4ZU,3997,433.33,687.26,DLDNHXON
793,5P6MQ95UFEQD,181,12.72,22.48,RRHKWHUG
794,VA86QY7BMQD4,159,12.08,20.04,COURESFM
795,0P341D0S1PXZ,5010,403.42,568.42,NPZGUNBG
796,0PBCW4FMF5TA,2794,120.89,145.91,UXQLDNBC
797,O6L4VVB0YAJ7,1232,95.23,180.18,GYCRCIZD
798,PSUNKA11ZI1A,7165,406.10,648.14,ZHSGPGCE
799,4W4HJ7UODJ9L,6385,418.27,734.90,SLVUJJVM
800,BJ1CTISGK8RY,4843,392.76,736.03,TNGXLUXB
801,574ZBLXO9B1G,2240,120.89,156.43,JPNKOVEY
802,GFMVQDQP95L7,45,1.77,2.74,UPJEDILP
803,SKMDXIGESWCD,1145,104.27,193.53,NPZGUNBG
804,2UP3BM294NL0,3232,403.42,460.30,YXEYYAUU
805,DY1Z2J9GN6DY,4884,380.92,576.33,PUAAQYKI
806,LH1UALGH0XAE,4796,369.22,461.16,PIOYEFFR
807,TA8NO380BTCJ,2007,109.69,168.70,ZHSGPGCE
808,AOQIYSL2T3OB,3165,375.70,500.06,JPNKOVEY
809,VZFWHDKVE0IU,100,4.01,4.93,ZPVDSNTN
810,7ZDELB93QCOE,4502,403.42,574.87,HIFWYHGS
811,O7AT6DHG9XY9,6644,332.55,392.41,ZPVDSNTN
812,9Y4O8UYQGG2R,6521,406.10,533.21,PFUZXUBP
813,KD0IA0UDW23V,4487,457.04,857.41,DLDNHXON
